lesson_id,course_id,instructional_sha256_r1,instructional_sha256_r2,instructional_equal,citation_sequence_sha256_r1,citation_sequence_sha256_r2,citation_sequence_equal,roundtrip_byte_identical
ma-g3-social-studies-u09-l08,ma-g3-social-studies,b208fc53da411cd202aca62f3ee50b16d5b9d6eb2dc42ec2cd170705385ab48c,b208fc53da411cd202aca62f3ee50b16d5b9d6eb2dc42ec2cd170705385ab48c,true,0710bfa2c28db3d6808fc0dfa8592381991ea95ec50ae82c139dc11ab67d777f,0710bfa2c28db3d6808fc0dfa8592381991ea95ec50ae82c139dc11ab67d777f,true,true
ma-g3-social-studies-u09-l09,ma-g3-social-studies,85e0a7d221f7d53896d5bdea1dafa7b3aaa0c4630dd58b7ce139454ea6b3c03c,85e0a7d221f7d53896d5bdea1dafa7b3aaa0c4630dd58b7ce139454ea6b3c03c,true,0710bfa2c28db3d6808fc0dfa8592381991ea95ec50ae82c139dc11ab67d777f,0710bfa2c28db3d6808fc0dfa8592381991ea95ec50ae82c139dc11ab67d777f,true,true
ma-g3-social-studies-u09-l10,ma-g3-social-studies,d6d6765289a416f6cde28c46d7562534f487c983ac44be760645645f10b43302,d6d6765289a416f6cde28c46d7562534f487c983ac44be760645645f10b43302,true,0710bfa2c28db3d6808fc0dfa8592381991ea95ec50ae82c139dc11ab67d777f,0710bfa2c28db3d6808fc0dfa8592381991ea95ec50ae82c139dc11ab67d777f,true,true
ma-g3-social-studies-u09-l11,ma-g3-social-studies,b58c06c9f8a5cdaf56d958ae95ce87f8c929cf87f8383eb3c7afe116feb355e7,b58c06c9f8a5cdaf56d958ae95ce87f8c929cf87f8383eb3c7afe116feb355e7,true,0710bfa2c28db3d6808fc0dfa8592381991ea95ec50ae82c139dc11ab67d777f,0710bfa2c28db3d6808fc0dfa8592381991ea95ec50ae82c139dc11ab67d777f,true,true
ma-g3-social-studies-u09-l12,ma-g3-social-studies,86cc1cdcfa9c0c8e8ee254637e6a071d9a0f257c8053022819914f421952af89,86cc1cdcfa9c0c8e8ee254637e6a071d9a0f257c8053022819914f421952af89,true,0710bfa2c28db3d6808fc0dfa8592381991ea95ec50ae82c139dc11ab67d777f,0710bfa2c28db3d6808fc0dfa8592381991ea95ec50ae82c139dc11ab67d777f,true,true
ma-g3-health-u01-l01,ma-g3-health,bf28b36aab56b45e2f2ee97a2c4cc71ba880bfce22a3076b345a626ac287ff81,bf28b36aab56b45e2f2ee97a2c4cc71ba880bfce22a3076b345a626ac287ff81,true,e51f8c9ed8dbaa6559a28838412bf281a8252f2fe46dd83c48cc3ee05a5c2725,e51f8c9ed8dbaa6559a28838412bf281a8252f2fe46dd83c48cc3ee05a5c2725,true,true
ma-g3-health-u01-l02,ma-g3-health,c71f74fc5be227f04c9f11c2443a05bdbb8ada14dec33e770b68b3b2c8acca33,c71f74fc5be227f04c9f11c2443a05bdbb8ada14dec33e770b68b3b2c8acca33,true,e51f8c9ed8dbaa6559a28838412bf281a8252f2fe46dd83c48cc3ee05a5c2725,e51f8c9ed8dbaa6559a28838412bf281a8252f2fe46dd83c48cc3ee05a5c2725,true,true
ma-g3-health-u01-l03,ma-g3-health,7cc4b6af519e5f4505e2277988d48b5b953f8dbfcc2ccea65534aaeee5193d3d,7cc4b6af519e5f4505e2277988d48b5b953f8dbfcc2ccea65534aaeee5193d3d,true,e51f8c9ed8dbaa6559a28838412bf281a8252f2fe46dd83c48cc3ee05a5c2725,e51f8c9ed8dbaa6559a28838412bf281a8252f2fe46dd83c48cc3ee05a5c2725,true,true
ma-g3-health-u01-l04,ma-g3-health,8080cb6eb85cfd7002ee7a8e1c7d16cda349f2ee917db2603d7c734305970f7b,8080cb6eb85cfd7002ee7a8e1c7d16cda349f2ee917db2603d7c734305970f7b,true,e51f8c9ed8dbaa6559a28838412bf281a8252f2fe46dd83c48cc3ee05a5c2725,e51f8c9ed8dbaa6559a28838412bf281a8252f2fe46dd83c48cc3ee05a5c2725,true,true
ma-g3-health-u01-l05,ma-g3-health,ad826d0cfc9a34f3618a7ad142f1c4091454f41da02147c683dcba5ec1ea68e8,ad826d0cfc9a34f3618a7ad142f1c4091454f41da02147c683dcba5ec1ea68e8,true,e51f8c9ed8dbaa6559a28838412bf281a8252f2fe46dd83c48cc3ee05a5c2725,e51f8c9ed8dbaa6559a28838412bf281a8252f2fe46dd83c48cc3ee05a5c2725,true,true
ma-g3-health-u01-l06,ma-g3-health,3c8dc2f6db739bf227a5b941d6843739acf45eb1e4d09558443d64abf318d7c0,3c8dc2f6db739bf227a5b941d6843739acf45eb1e4d09558443d64abf318d7c0,true,e51f8c9ed8dbaa6559a28838412bf281a8252f2fe46dd83c48cc3ee05a5c2725,e51f8c9ed8dbaa6559a28838412bf281a8252f2fe46dd83c48cc3ee05a5c2725,true,true
ma-g3-health-u02-l01,ma-g3-health,45642aa6bfb67b0321d8b0ae5a857480221e64f16b9fe4f96063e154534d72b8,45642aa6bfb67b0321d8b0ae5a857480221e64f16b9fe4f96063e154534d72b8,true,b4be4e98eb1bb54225e59d62c1f5c376710dd03472f0afbbcd7c5a6b49f47174,b4be4e98eb1bb54225e59d62c1f5c376710dd03472f0afbbcd7c5a6b49f47174,true,true
ma-g3-health-u02-l02,ma-g3-health,a450625fd55877354dda8ec1e844e071c7b3814f820f270e8a5bee8e4cf5f192,a450625fd55877354dda8ec1e844e071c7b3814f820f270e8a5bee8e4cf5f192,true,b4be4e98eb1bb54225e59d62c1f5c376710dd03472f0afbbcd7c5a6b49f47174,b4be4e98eb1bb54225e59d62c1f5c376710dd03472f0afbbcd7c5a6b49f47174,true,true
ma-g3-health-u02-l03,ma-g3-health,efbebe56840c77d9010ee98b86884b52bea4341a24a82c7c002189c04597e317,efbebe56840c77d9010ee98b86884b52bea4341a24a82c7c002189c04597e317,true,b4be4e98eb1bb54225e59d62c1f5c376710dd03472f0afbbcd7c5a6b49f47174,b4be4e98eb1bb54225e59d62c1f5c376710dd03472f0afbbcd7c5a6b49f47174,true,true
ma-g3-health-u02-l04,ma-g3-health,6200270053fff610b4c3f42b919f651d68c679a0840d0b46405f6f8d038255d4,6200270053fff610b4c3f42b919f651d68c679a0840d0b46405f6f8d038255d4,true,b4be4e98eb1bb54225e59d62c1f5c376710dd03472f0afbbcd7c5a6b49f47174,b4be4e98eb1bb54225e59d62c1f5c376710dd03472f0afbbcd7c5a6b49f47174,true,true
ma-g3-health-u02-l05,ma-g3-health,cf64f9b6cd52b1e1c673af57df83c330a855d0c4907eb9ea35797da5bfa40973,cf64f9b6cd52b1e1c673af57df83c330a855d0c4907eb9ea35797da5bfa40973,true,b4be4e98eb1bb54225e59d62c1f5c376710dd03472f0afbbcd7c5a6b49f47174,b4be4e98eb1bb54225e59d62c1f5c376710dd03472f0afbbcd7c5a6b49f47174,true,true
ma-g3-health-u02-l06,ma-g3-health,3048d8fd44046598ad925b09157955a4db149f844579d615f1cfe813777c2de1,3048d8fd44046598ad925b09157955a4db149f844579d615f1cfe813777c2de1,true,b4be4e98eb1bb54225e59d62c1f5c376710dd03472f0afbbcd7c5a6b49f47174,b4be4e98eb1bb54225e59d62c1f5c376710dd03472f0afbbcd7c5a6b49f47174,true,true
ma-g3-health-u03-l01,ma-g3-health,2b33b4579f6017b3ecfcbb7c91784c79532aa9e1b35f28161586772e29f97bc3,2b33b4579f6017b3ecfcbb7c91784c79532aa9e1b35f28161586772e29f97bc3,true,a63a1c7819ad4e94be521677cd0a4250a65d75fb3881e31e53b20073604e12b1,a63a1c7819ad4e94be521677cd0a4250a65d75fb3881e31e53b20073604e12b1,true,true
ma-g3-health-u03-l02,ma-g3-health,1817ce64079674ca4c19c1cefddd486412dbc5e95da44006e4e3d7afd5ff2448,1817ce64079674ca4c19c1cefddd486412dbc5e95da44006e4e3d7afd5ff2448,true,a63a1c7819ad4e94be521677cd0a4250a65d75fb3881e31e53b20073604e12b1,a63a1c7819ad4e94be521677cd0a4250a65d75fb3881e31e53b20073604e12b1,true,true
ma-g3-health-u03-l03,ma-g3-health,549a75168361169f10e0cb75a5a30e5d3017ec2abfa525fc1ca2383730d010f5,549a75168361169f10e0cb75a5a30e5d3017ec2abfa525fc1ca2383730d010f5,true,a63a1c7819ad4e94be521677cd0a4250a65d75fb3881e31e53b20073604e12b1,a63a1c7819ad4e94be521677cd0a4250a65d75fb3881e31e53b20073604e12b1,true,true
ma-g3-health-u03-l04,ma-g3-health,bc0bbf4e3e33241f69c15611615d77a67227e7fcaf90a6f9bb50e688c0990d96,bc0bbf4e3e33241f69c15611615d77a67227e7fcaf90a6f9bb50e688c0990d96,true,a63a1c7819ad4e94be521677cd0a4250a65d75fb3881e31e53b20073604e12b1,a63a1c7819ad4e94be521677cd0a4250a65d75fb3881e31e53b20073604e12b1,true,true
ma-g3-health-u03-l05,ma-g3-health,244f50813c6f5bd9f9c18465b55dcf85bb8d1645e8a0e770c6695a4414db8a45,244f50813c6f5bd9f9c18465b55dcf85bb8d1645e8a0e770c6695a4414db8a45,true,a63a1c7819ad4e94be521677cd0a4250a65d75fb3881e31e53b20073604e12b1,a63a1c7819ad4e94be521677cd0a4250a65d75fb3881e31e53b20073604e12b1,true,true
ma-g3-health-u03-l06,ma-g3-health,f4a29337d1faba25aaaaae77f833486142adb3bfe18f44aaf0ec489e35d08c97,f4a29337d1faba25aaaaae77f833486142adb3bfe18f44aaf0ec489e35d08c97,true,a63a1c7819ad4e94be521677cd0a4250a65d75fb3881e31e53b20073604e12b1,a63a1c7819ad4e94be521677cd0a4250a65d75fb3881e31e53b20073604e12b1,true,true
ma-g3-health-u04-l01,ma-g3-health,9b83ac2e3a2ebf3bcb3e4882e13b85d52b6581b247fcc4844be2ed0eb341d80f,9b83ac2e3a2ebf3bcb3e4882e13b85d52b6581b247fcc4844be2ed0eb341d80f,true,232b73310a49a3fb87656dad18341cd9e18746037ffcf9a22f1dee6f1dcfab9e,232b73310a49a3fb87656dad18341cd9e18746037ffcf9a22f1dee6f1dcfab9e,true,true
ma-g3-health-u04-l02,ma-g3-health,0777bff3acd64bca504d2cfd2ee480b23056496f869b2e6552ca167580653dba,0777bff3acd64bca504d2cfd2ee480b23056496f869b2e6552ca167580653dba,true,232b73310a49a3fb87656dad18341cd9e18746037ffcf9a22f1dee6f1dcfab9e,232b73310a49a3fb87656dad18341cd9e18746037ffcf9a22f1dee6f1dcfab9e,true,true
ma-g3-health-u04-l03,ma-g3-health,6c64a9414162c3cb4ac4ac9795bd106a8c5ef9b16a61ea0fc2f2e71ce2641f9b,6c64a9414162c3cb4ac4ac9795bd106a8c5ef9b16a61ea0fc2f2e71ce2641f9b,true,232b73310a49a3fb87656dad18341cd9e18746037ffcf9a22f1dee6f1dcfab9e,232b73310a49a3fb87656dad18341cd9e18746037ffcf9a22f1dee6f1dcfab9e,true,true
ma-g3-health-u04-l04,ma-g3-health,e004caa3b22558978f463cf16b4cc6a9cf2315170206008322ec2c737310cf96,e004caa3b22558978f463cf16b4cc6a9cf2315170206008322ec2c737310cf96,true,232b73310a49a3fb87656dad18341cd9e18746037ffcf9a22f1dee6f1dcfab9e,232b73310a49a3fb87656dad18341cd9e18746037ffcf9a22f1dee6f1dcfab9e,true,true
ma-g3-health-u04-l05,ma-g3-health,9102a6298447bdefa778213a51eb94a6778cc0ea4b7418b25b4fa6bd314c4f06,9102a6298447bdefa778213a51eb94a6778cc0ea4b7418b25b4fa6bd314c4f06,true,232b73310a49a3fb87656dad18341cd9e18746037ffcf9a22f1dee6f1dcfab9e,232b73310a49a3fb87656dad18341cd9e18746037ffcf9a22f1dee6f1dcfab9e,true,true
ma-g3-health-u04-l06,ma-g3-health,7e7a1ddfbefcf5fd57ccebbde4c650933fce3d3fec6a1b2b2fce564e8d0cebca,7e7a1ddfbefcf5fd57ccebbde4c650933fce3d3fec6a1b2b2fce564e8d0cebca,true,232b73310a49a3fb87656dad18341cd9e18746037ffcf9a22f1dee6f1dcfab9e,232b73310a49a3fb87656dad18341cd9e18746037ffcf9a22f1dee6f1dcfab9e,true,true
ma-g3-health-u05-l01,ma-g3-health,8d063b8adc9293dacb2cd6ab6729933231703b8bcf378899cf85fa2371be887e,8d063b8adc9293dacb2cd6ab6729933231703b8bcf378899cf85fa2371be887e,true,2d5c35cbf1c7f1b3bfcad2384d9e3244819a93f4463e5c6d40412a048e32ea1b,2d5c35cbf1c7f1b3bfcad2384d9e3244819a93f4463e5c6d40412a048e32ea1b,true,true
ma-g3-health-u05-l02,ma-g3-health,bcff1d7264451394816406c54af7486fed4ecc0c77f596437f1e5d533ec54f24,bcff1d7264451394816406c54af7486fed4ecc0c77f596437f1e5d533ec54f24,true,2d5c35cbf1c7f1b3bfcad2384d9e3244819a93f4463e5c6d40412a048e32ea1b,2d5c35cbf1c7f1b3bfcad2384d9e3244819a93f4463e5c6d40412a048e32ea1b,true,true
ma-g3-health-u05-l03,ma-g3-health,2170f24dd7c3025e8c97f996781c8cceba0d89050e2016ff8ccfcd34ba60c2b8,2170f24dd7c3025e8c97f996781c8cceba0d89050e2016ff8ccfcd34ba60c2b8,true,2d5c35cbf1c7f1b3bfcad2384d9e3244819a93f4463e5c6d40412a048e32ea1b,2d5c35cbf1c7f1b3bfcad2384d9e3244819a93f4463e5c6d40412a048e32ea1b,true,true
ma-g3-health-u05-l04,ma-g3-health,65905570ba9fe47c4e13b21fd4abeefadcc044feb9281f0ca77a6cb64363507a,65905570ba9fe47c4e13b21fd4abeefadcc044feb9281f0ca77a6cb64363507a,true,2d5c35cbf1c7f1b3bfcad2384d9e3244819a93f4463e5c6d40412a048e32ea1b,2d5c35cbf1c7f1b3bfcad2384d9e3244819a93f4463e5c6d40412a048e32ea1b,true,true
ma-g3-health-u05-l05,ma-g3-health,ccd3a2aacc46233c10c96b6af02d367c882613f088486bc3730e0f57c1fed9f9,ccd3a2aacc46233c10c96b6af02d367c882613f088486bc3730e0f57c1fed9f9,true,2d5c35cbf1c7f1b3bfcad2384d9e3244819a93f4463e5c6d40412a048e32ea1b,2d5c35cbf1c7f1b3bfcad2384d9e3244819a93f4463e5c6d40412a048e32ea1b,true,true
ma-g3-health-u05-l06,ma-g3-health,3feac845b6752ac83cd071b89d426db62e67dcd98e4a0913ebfb4d72faf09c9c,3feac845b6752ac83cd071b89d426db62e67dcd98e4a0913ebfb4d72faf09c9c,true,2d5c35cbf1c7f1b3bfcad2384d9e3244819a93f4463e5c6d40412a048e32ea1b,2d5c35cbf1c7f1b3bfcad2384d9e3244819a93f4463e5c6d40412a048e32ea1b,true,true
ma-g3-health-u06-l01,ma-g3-health,89ac3d62c24092c044b1aedb67f7153306f89a42b32d54ab182c66f75b3b1b3f,89ac3d62c24092c044b1aedb67f7153306f89a42b32d54ab182c66f75b3b1b3f,true,59800f43044392ef6cc14f1a0c3fb85544a6d578eed1534c85e9078abee265af,59800f43044392ef6cc14f1a0c3fb85544a6d578eed1534c85e9078abee265af,true,true
ma-g3-health-u06-l02,ma-g3-health,29a6e2708ffe23f2e7b5c33346695def9f5f02627a3acc4190ba10e5411858f7,29a6e2708ffe23f2e7b5c33346695def9f5f02627a3acc4190ba10e5411858f7,true,59800f43044392ef6cc14f1a0c3fb85544a6d578eed1534c85e9078abee265af,59800f43044392ef6cc14f1a0c3fb85544a6d578eed1534c85e9078abee265af,true,true
ma-g3-health-u06-l03,ma-g3-health,bfab7c1ae789c1310192ebae931374bafd25f7498c3c9829e2d1d8c600c2d77a,bfab7c1ae789c1310192ebae931374bafd25f7498c3c9829e2d1d8c600c2d77a,true,59800f43044392ef6cc14f1a0c3fb85544a6d578eed1534c85e9078abee265af,59800f43044392ef6cc14f1a0c3fb85544a6d578eed1534c85e9078abee265af,true,true
ma-g3-health-u06-l04,ma-g3-health,3f7fc6b72644f4764f2b4d2f37a26701cc26dfe2c20a7c361a33f22dc314d028,3f7fc6b72644f4764f2b4d2f37a26701cc26dfe2c20a7c361a33f22dc314d028,true,59800f43044392ef6cc14f1a0c3fb85544a6d578eed1534c85e9078abee265af,59800f43044392ef6cc14f1a0c3fb85544a6d578eed1534c85e9078abee265af,true,true
ma-g3-health-u06-l05,ma-g3-health,9eb2ee96613bd8df853aa481fa9a6c69f56ec82e7b609fbe2cec6959b5f346f8,9eb2ee96613bd8df853aa481fa9a6c69f56ec82e7b609fbe2cec6959b5f346f8,true,59800f43044392ef6cc14f1a0c3fb85544a6d578eed1534c85e9078abee265af,59800f43044392ef6cc14f1a0c3fb85544a6d578eed1534c85e9078abee265af,true,true
ma-g3-health-u06-l06,ma-g3-health,bc3e8656f78e3909e0ec4ee8195ff9d9884bb1e394b6ebc494a6445ecd094d13,bc3e8656f78e3909e0ec4ee8195ff9d9884bb1e394b6ebc494a6445ecd094d13,true,59800f43044392ef6cc14f1a0c3fb85544a6d578eed1534c85e9078abee265af,59800f43044392ef6cc14f1a0c3fb85544a6d578eed1534c85e9078abee265af,true,true
ma-g3-physical-education-u01-l01,ma-g3-physical-education,0e0f1c91281cb063f07225447e583e9e02f7dfdf0343df4a21bf9a6815f2975c,0e0f1c91281cb063f07225447e583e9e02f7dfdf0343df4a21bf9a6815f2975c,true,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,true,true
ma-g3-physical-education-u01-l02,ma-g3-physical-education,3a21b6d3f86089bc57d5f041f758c6650942c53dc4d8af153498bb4a946abcfd,3a21b6d3f86089bc57d5f041f758c6650942c53dc4d8af153498bb4a946abcfd,true,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,true,true
ma-g3-physical-education-u01-l03,ma-g3-physical-education,0b19eec6b8b4fc24dbde8f60ca5cbb75c8c578c2a96f62ee9ee7e260d6c69288,0b19eec6b8b4fc24dbde8f60ca5cbb75c8c578c2a96f62ee9ee7e260d6c69288,true,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,true,true
ma-g3-physical-education-u01-l04,ma-g3-physical-education,c474f8ace66f34c1c2b0d27529088723c314e16ed12324c9c5871ecec6d6e671,c474f8ace66f34c1c2b0d27529088723c314e16ed12324c9c5871ecec6d6e671,true,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,true,true
ma-g3-physical-education-u01-l05,ma-g3-physical-education,1231a14563dab92fcca6470772fde75fc3fe40f901880cbafe619129f0617aec,1231a14563dab92fcca6470772fde75fc3fe40f901880cbafe619129f0617aec,true,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,true,true
ma-g3-physical-education-u01-l06,ma-g3-physical-education,ef66a75863552e2f6df1d6181f371db9457706f94a64e8cd14d3a65d692a35bb,ef66a75863552e2f6df1d6181f371db9457706f94a64e8cd14d3a65d692a35bb,true,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,true,true
ma-g3-physical-education-u01-l07,ma-g3-physical-education,381ff80e5cae267aef18311cfb048e8430eecf6aa5e6ebcb4822a6666dfa4a9a,381ff80e5cae267aef18311cfb048e8430eecf6aa5e6ebcb4822a6666dfa4a9a,true,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,13973d0c6d73c17b69d8723943f0c4b117fe6bf3bfcc0116f6071f46c8cc23b5,true,true
